date,sales,sales_from_finance,total_ad_spend,corp_Google_DISCOVERY_spend,corp_Google_DISPLAY_spend,corp_Google_PERFORMANCE_MAX_spend,corp_Google_SEARCH_spend,corp_Google_SHOPPING_spend,corp_Google_VIDEO_spend,corp_Horizon_VIDEO_TIER_1_spend,corp_Horizon_VIDEO_TIER_2_spend,corp_Horizon_VIDEO_TIER_3_spend,corp_Horizon_VIDEO_TIER_BC_spend,corp_Horizon_VIDEO_TIER_HISP_spend,corp_Horizon_VIDEO_TIER_NA_spend,corp_Horizon_VIDEO_TIER_OTT_spend,corp_Horizon_VIDEO_TIER_SYND_spend,corp_Impact_AFFILIATE_spend,corp_Meta_SOCIAL_spend,corp_Microsoft_AUDIENCE_spend,corp_Microsoft_SEARCH_CONTENT_spend,corp_Microsoft_SHOPPING_spend,local_Google_DISPLAY_spend,local_Google_LOCAL_spend,local_Google_PERFORMANCE_MAX_spend,local_Google_SEARCH_spend,local_Google_SHOPPING_spend,local_Meta_SOCIAL_spend,local_Simpli_fi_GEO_OPTIMIZED_DISPLAY_spend,local_Simpli_fi_GEO_OPTIMIZED_VIDEO_spend,local_Simpli_fi_SEARCH_DISPLAY_spend,local_Simpli_fi_SEARCH_VIDEO_spend,local_Simpli_fi_SITE_RETARGETING_DISPLAY_spend,local_Simpli_fi_SITE_RETARGETING_VIDEO_spend,stock_market_index,dollar_to_pound,interest_rates
2023-11-27,7359,7132,196902.609362994,0,0,0,82735.624298,0,0,0,0,0,0,0,0,0,0,27421.24,31418.05,0,4230.58,0,0,0,10633.208427,0,5.74,10644.94,981.978535,1391.72911,0,0,1614.059258,2456.626735,35333.46875,0.793630003929138,4.39
2023-11-26,4922,4755,171080.338429994,0,0,0,67435.129228,0,0,0,0,0,0,0,0,0,0,14807.2,35570.81,0,2982.61,0,0,0,8914.60799399998,0,12.2,10725.73,982.205413,1390.517604,0,0,1605.008585,2425.584606,35390.1484375,0.797860026359558,4.47
2023-11-25,8000,7773,185014.309647993,0,0,0,78803.2892039999,0,0,0,0,0,0,0,0,0,0,19947.36,33049.53,0,2951.31,0,0,0,10237.965365,0,7.3,9492.34,982.354812,1391.665047,0,0,1581.740004,2400.960216,35390.1484375,0.797860026359558,4.47
2023-11-24,10687,10444,194057.229219994,0,0,0,68640.498361,0,0,0,0,0,0,0,0,0,0,30562.46,31040.3,0,4546.75,0,0,0,11844.26517,0,10.48,9988.11,981.953092,1390.388875,0,0,1535.71957,2369.271152,35390.1484375,0.797860026359558,4.47
2023-11-23,2260,2133,141753.440427994,0,0,0,53015.703628,0,0,0,0,0,0,0,0,0,0,14905.8,24486.58,0,2903.03,0,0,0,7736.293021,0,10.35,10085.58,982.045251,1390.884882,0,0,1540.373727,2298.268919,35273.03125,0.800639986991882,4.42
2023-11-22,7336,7107,142614.511593994,0,0,0,52229.833169,0,0,0,0,0,0,0,0,0,0,16544.32,24503.37,0,3148,0,0,0,10052.979559,0,21.63,10300.47,982.334477,1387.553279,0,0,1603.260372,2348.380738,35273.03125,0.797179996967316,4.42
2023-11-21,6009,5789,125660.983714994,0,0,0,39093.764202,0,0,0,0,0,0,0,0,0,0,11916.68,25722.48,0,2860.11,0,0,0,10306.671313,0,21.69,10361.63,982.674568,1390.49365,0,0,1614.170401,2378.531581,35088.2890625,0.79941999912262,4.41
2023-11-20,7490,7224,121977.847426993,0,0,0,32758.886138,0,0,0,0,0,0,0,0,0,0,11162.52,26486.85,0,2479.06,0,0,0,11752.90381,0,31.59,10491.45,982.254999,1390.857855,0,0,1601.219658,2349.373967,35151.0390625,0.802919983863831,4.42
2023-11-19,4218,4112,114867.773907994,0,0,0,29954.11267,0,0,0,0,0,0,0,0,0,0,9780.12,25817.89,0,2176.52,0,0,0,8730.41807899999,0,33.23,10724.4,982.534596,1390.142704,0,0,1556.785166,2288.878693,34947.28125,0.805480003356934,4.44
2023-11-18,6124,5965,109451.758454994,0,0,0,28967.072855,0,0,0,0,0,0,0,0,0,0,10433.86,23027.19,0,2205.82,0,0,0,11183.334289,0,17.44,9318.51,983.100421,1359.218812,0,0,1511.102568,2011.50751,34947.28125,0.805480003356934,4.44
2023-11-17,6492,6316,118118.665269993,0,0,0,34362.005666,0,0,0,0,0,0,0,0,0,0,13370.06,23508.54,0,2303.21,0,0,0,11421.070017,0,6.83,9970.61,982.610316,1353.781253,0,0,1476.828401,1979.268617,34947.28125,0.805480003356934,4.44
2023-11-16,5635,5487,110202.754838994,0,0,0,31540.677949,0,0,0,0,0,0,0,0,0,0,12796.56,24145.61,0,1213.11,0,0,0,11891.78189,0,7.79,10116.52,0,0,0,0,0,0,34945.46875,0.805000007152557,4.45
2023-11-15,5839,5603,104734.357458994,0,0,0,30334.479541,0,0,0,0,0,0,0,0,0,0,9324.62,25152.69,0,1149.29,0,0,0,11227.042918,0,5.15,9765.47,0,0,0,0,0,0,34991.2109375,0.80035001039505,4.53
2023-11-14,5440,5211,102738.243817994,0,0,0,28762.159485,0,0,0,0,0,0,0,0,0,0,7756.52,25533.29,0,1190.58,0,0,0,11883.412333,0,10.89,10252.68,0,0,0,0,0,0,34827.69921875,0.81428998708725,4.44
2023-11-13,6004,5772,102883.998209994,0,0,0,27417.801826,0,0,0,0,0,0,0,0,0,0,7965.34,26128.03,0,875.83,0,0,0,12337.428384,0,0,10540.01,0,0,0,0,0,0,34337.87109375,0.817780017852783,4.63
2023-11-12,4337,4133,97476.185089414,0,0,0,21848.902235,0,0,0,0,0,0,0,0,0,0,7528.64,26565.59,0,503.55,0,0,0,11109.905486,0,0,10619.63,0,0,0,0,0,0,34283.1015625,0.818530023097992,4.61
2023-11-11,6672,6461,90880.286507994,0,0,0,22233.855618,0,0,0,0,0,0,0,0,0,0,8045.78,24096.46,0,587.18,0,0,0,12708.12789,0,0,9101.38,0,0,0,0,0,0,34283.1015625,0.818530023097992,4.61
2023-11-10,7289,7054,98315.163416994,0,0,0,26622.465027,0,0,0,0,0,0,0,0,0,0,9886.44,25008.39,0,634.06,0,0,0,12865.36739,0,0,9591.38,0,0,0,0,0,0,34283.1015625,0.818530023097992,4.61
2023-11-09,6353,6109,95259.666824994,0,0,0,27407.682133,0,0,0,0,0,0,0,0,0,0,9878.18,25732.22,0,681.72,0,0,0,7471.116692,0,0,10049.28,0,0,0,0,0,0,33891.94140625,0.814000010490418,4.62
2023-11-08,6044,5784,101882.960102994,0,0,0,27449.168492,0,0,0,0,0,0,0,0,0,0,12625.5,25856.62,0,689.43,0,0,0,11379.328611,0,0,10090.97,0,0,0,0,0,0,34112.26953125,0.813549995422363,4.49
2023-11-07,6248,6005,97282.753369994,0,0,0,24566.418264,0,0,0,0,0,0,0,0,0,0,10737,27543.27,0,648.55,0,0,0,10233.538106,0,0,10263.38,0,0,0,0,0,0,34152.6015625,0.810010015964508,4.58
2023-11-06,6634,6388,94422.919709994,0,0,0,21627.219682,0,0,0,0,0,0,0,0,0,0,9947.2,27854.78,0,656.16,0,0,0,10710.553028,0,0,9971.67,0,0,0,0,0,0,34095.859375,0.80816000699997,4.67
2023-11-05,4962,4753,81912.537942994,0,0,0,11291.019301,0,0,0,0,0,0,0,0,0,0,9880.36,29032.38,0,540.22,0,0,0,7743.20264199999,0,0,9347.41,0,0,0,0,0,0,34061.3203125,0.820219993591309,4.57
2023-11-04,7370,7130,76876.4228869939,0,0,0,8070.676744,0,0,0,0,0,0,0,0,0,0,9985.68,25767.33,0,562.67,0,0,0,10118.357143,0,0,8034.06,0,0,0,0,0,0,34061.3203125,0.820219993591309,4.57
2023-11-03,8570,8284,82315.153138994,0,0,0,9745.023093,0,0,0,0,0,0,0,0,0,0,12384.04,26579.97,0,707.38,0,0,0,10508.778046,0,0,9095.92,0,0,0,0,0,0,34061.3203125,0.820219993591309,4.57
2023-11-02,6734,6447,81142.617441994,0,0,0,10802.987694,0,0,0,0,0,0,0,0,0,0,11711.62,26040.58,0,844.67,0,0,0,9240.606748,0,0,8860.3,0,0,0,0,0,0,33839.078125,0.820869982242584,4.67
2023-11-01,8325,8049,81681.467124994,0,0,0,11351.264522,0,0,0,0,0,0,0,0,0,0,12858.12,25342.8,0,776.94,0,0,0,10162.592603,0,0,8891.81,0,0,0,0,0,0,33274.578125,0.822899997234345,4.77
2023-10-31,5955,5703,79323.646012994,0,0,0,9331.270528,0,0,0,0,0,0,0,0,0,0,11465.06,26593.64,0,671.84,0,0,0,10522.607485,0,0,8975.46,0,0,0,0,0,0,33052.87109375,0.821979999542236,4.88
2023-10-30,5999,5814,80912.700133994,0,0,0,9364.310566,0,0,0,0,0,0,0,0,0,0,11272.16,28326.13,0,701.46,0,0,0,10484.997568,0,0,8407.45,0,0,0,0,0,0,32928.9609375,0.825510025024414,4.88
2023-10-29,4412,4215,79358.028031994,0,0,0,8864.524871,0,0,0,0,0,0,0,0,0,0,10828.86,28640,0,589.36,0,0,0,10560.519161,0,0,6941.17,0,0,0,0,0,0,32417.58984375,0.823920011520386,4.84
2023-10-28,7037,6747,75752.134860994,0,0,0,8857.64971,0,0,0,0,0,0,0,0,0,0,11713.2,26156,0,613.8,0,0,0,8802.13215100001,0,0,7099.22,0,0,0,0,0,0,32417.58984375,0.823920011520386,4.84
2023-10-27,7425,7133,77430.891631994,0,0,0,9318.006352,0,0,0,0,0,0,0,0,0,0,12219.66,26264.42,0,648.52,0,0,0,9011.15127999999,0,0,7113.81,0,0,0,0,0,0,32417.58984375,0.823920011520386,4.84
2023-10-26,6532,6282,73188.233858994,0,0,0,9451.537537,0,0,0,0,0,0,0,0,0,0,10021.6,27277.94,0,718.24,0,0,0,6275.69932200001,0,0,7106.6,0,0,0,0,0,0,32784.30078125,0.826210021972656,4.86
2023-10-25,5575,5334,69087.192504994,0,0,0,9950.638978,0,0,0,0,0,0,0,0,0,0,10249.2,27874.48,0,701.63,0,0,0,2026.785527,0,0,6313.27,0,0,0,0,0,0,33035.9296875,0.822239995002747,4.95
2023-10-24,5847,5613,61618.969402994,0,0,0,10361.128403,0,0,0,0,0,0,0,0,0,0,10412.16,27743.88,0,639.26,0,0,0,0,0,0,48.37,0,0,0,0,0,0,33141.37890625,0.816309988498688,4.83
2023-10-23,6048,5812,61640.263205994,0,0,0,10892.664206,0,0,0,0,0,0,0,0,0,0,9415.28,27783.34,0,646.6,0,0,0,0,0,0,724.48,0,0,0,0,0,0,32936.41015625,0.822099983692169,4.86
2023-10-22,4597,4370,59490.964845994,0,0,0,9572.101846,0,0,0,0,0,0,0,0,0,0,8466.2,28602.63,0,532.64,0,0,0,0,0,0,0,0,0,0,0,0,0,33127.28125,0.823909997940064,4.93
2023-10-21,6777,6484,57966.754974994,0,0,0,11197.428975,0,0,0,0,0,0,0,0,0,0,7749.64,26160.22,0,568.62,0,0,0,0,0,0,0,0,0,0,0,0,0,33127.28125,0.823909997940064,4.93
2023-10-20,7481,7119,58430.971774994,0,0,0,8959.873775,0,0,0,0,0,0,0,0,0,0,9561.92,26999.75,0,625.24,0,0,0,0,0,0,0,0,0,0,0,0,0,33127.28125,0.823909997940064,4.93
2023-10-19,6699,6419,60500.9524599946,0,0,0,9888.74946,0,0,0,0,0,0,0,0,0,0,10389.8,27331.1,0,707.2,0,0,0,0,0,0,0,0,0,0,0,0,0,33414.171875,0.823490023612976,4.98
2023-10-18,6088,5817,60419.5645139945,0,0,0,10498.335514,0,0,0,0,0,0,0,0,0,0,9329.98,27716.15,0,688.31,0,0,0,0,0,0,0,0,0,0,0,0,0,33665.078125,0.821099996566773,4.91
2023-10-17,6015,5798,60449.8700979945,0,0,0,9844.118098,0,0,0,0,0,0,0,0,0,0,9456.1,27884.1,0,734.43,0,0,0,0,0,0,0,0,0,0,0,0,0,33997.6484375,0.818899989128113,4.83
2023-10-16,6260,5984,52975.611131,0,0,0,11762.395131,0,0,0,0,0,0,0,0,0,0,9284.74,27726.23,0,703.1,0,0,0,0,0,0,0,0,0,0,0,0,0,33984.5390625,0.822790026664734,4.71
2023-10-15,4822,4597,57994.568509,0,0,0,16554.088509,0,0,0,0,0,0,0,0,0,0,8477.52,28705.93,0,512.5,0,0,0,0,0,0,0,0,0,0,0,0,0,33670.2890625,0.820800006389618,4.63
2023-10-14,7335,7002,54305.341097,0,0,0,14055.128097,0,0,0,0,0,0,0,0,0,0,9879.2,26575.69,0,639.46,0,0,0,0,0,0,10.73,0,0,0,0,0,0,33670.2890625,0.820800006389618,4.63
2023-10-13,8340,8020,65737.152502,0,0,3075.744022,17246.96048,0,0,0,0,0,0,0,0,0,0,13819.3,27639.52,0,1031.36,0,0,0,0,0,0,17.62,0,0,0,0,0,0,33670.2890625,0.820800006389618,4.63
2023-10-12,6409,6124,95157.103242,0,0,7047.888478,46139.407764,279.45,0,0,0,0,0,0,0,0,0,8257.02,27991.53,0,1838.82,0,0,0,0,0,0,17.34,0,0,0,0,0,0,33631.140625,0.811930000782013,4.7
2023-10-11,6665,6437,101977.746017,0,0,6777.305799,53430.309218,635.07,0,0,0,0,0,0,0,0,0,8298.18,28232.18,0,1659.3,0,0,0,0,0,0,18.09,0,0,0,0,0,0,33804.87109375,0.813579976558685,4.58
2023-10-10,6321,6074,100231.685917,0,0,6506.509582,52545.511335,423.08,0,0,0,0,0,0,0,0,0,6846.2,28257.49,0,1777.63,0,0,0,0,0,0,17.57,0,0,0,0,0,0,33739.30078125,0.816299974918366,4.66
2023-10-09,7008,6737,109988.376698,0,0,8250.541171,59378.925527,491.61,0,0,0,0,0,0,0,0,0,8848.48,27424.85,0,1769.03,0,0,0,0,0,0,18.15,0,0,0,0,0,0,33604.6484375,0.818270027637482,4.78
2023-10-08,5715,5459,122756.001222,0,0,8787.680297,69720.523925,511,0,0,0,0,0,0,0,0,0,11637.82,27427.9,0,1806.31,0,0,0,0,0,0,18.83,0,0,0,0,0,0,33407.578125,0.820500016212463,4.78
2023-10-07,3508,3371,66556.941158,0,0,4188.414352,29700.015806,185.48,0,0,0,0,0,0,0,0,0,3710.7,24956.69,0,803.56,0,0,0,0,0,0,27.17,0,0,0,0,0,0,33407.578125,0.820500016212463,4.78
2023-10-06,8074,7749,116510.99703,0,0,11464.738407,64309.619624,640.25,0,0,0,0,0,0,0,0,0,9473.4,25650.57,0,1509.11,0,0,0,0,0,0,42.6,0.22,0,0,0,0.034999,0,33407.578125,0.820500016212463,4.78
2023-10-05,7329,6996,134323.586450989,0,0,12562.588201,66217.675521,488.12,0,0,0,0,0,0,0,0,0,7796.74,25727.08,0,1839.05,0,0,0,0,0,0,48.7,393.655979,1.514957,0,0,117.526979,0.537814,33119.5703125,0.823899984359741,4.72
2023-10-04,7432,7198,159389.351986989,0,0,9892.901781,69247.999223,480.99,0,0,0,0,0,0,0,0,0,8594.86,25269.24,0,1993.51,0,0,0,10574.464721,4857.08,0,47.91,3579.081082,1906.780107,0,0,2662.661753,1247.79532,33129.55078125,0.827920019626617,4.73
2023-10-03,8864,8536,161154.809711989,0,0,14135.441021,73767.20316,600.98,0,0,0,0,0,0,0,0,0,6987.6,25093.85,0,1801.74,0,0,0,8017.498569,2117.68,0,41.47,3650.26766,1901.498415,0,0,2652.009983,1245.973904,33002.37890625,0.827049970626831,4.81
2023-10-02,7780,7477,174128.425697989,0,0,17262.439099,77550.716733,431.64,0,0,0,0,0,0,0,0,0,6985.3,25673.77,0,2206.08,0,0,0,8455.294138,2172.86,0,3909.53,3650.055613,1900.752797,0,0,2610.323682,1255.619636,33433.3515625,0.82014000415802,4.69
2023-10-01,5732,5448,192523.176854989,0,0,17168.067255,83284.936439,353.34,0,0,0,0,0,0,0,0,0,6815.84,25649.75,0,1798.11,0,0,0,8551.827569,5227.86,0,14963.65,3609.921974,1903.669529,0,0,2104.551391,1256.265698,33507.5,0.819350004196167,4.59
2023-09-30,8620,8254,189698.710372989,0,0,16199.698063,85816.981911,271.3,0,0,0,0,0,0,0,0,0,6865.24,22589.36,0,2261.51,0,0,0,10046.740055,3315.19,0,14921.91,3612.722339,1906.329746,0,0,2106.666438,1270.471821,33507.5,0.819350004196167,4.59
2023-09-29,10488,10065,188971.502614989,0,0,15658.715278,83312.000133,383.27,0,0,0,0,0,0,0,0,0,8592.24,23289.12,0,2196.88,0,0,0,8045.200597,4621.13,0,15144.59,3612.641649,1903.788789,0,0,2092.926954,1267.716215,33507.5,0.819350004196167,4.59
2023-09-28,7707,7368,192020.419802989,0,0,17156.37161,83800.141708,458.82,0,0,0,0,0,0,0,0,0,7548.14,24145.61,0,2548.86,0,0,0,8579.709549,4794.17,0,15282.57,3614.129965,1909.882054,0,0,2114.807296,1273.546621,33666.33984375,0.824039995670319,4.59
2023-09-27,7633,7268,185481.090944989,0,0,17194.969412,78776.327622,342.34,0,0,0,0,0,0,0,0,0,7051.22,24497.2,0,2810.59,0,0,0,8232.37141,4752.77,0,15285.91,3614.879672,1909.527863,0,0,2143.143584,575.636382,33550.26953125,0.823260009288788,4.61
2023-09-26,5891,5642,181317.532664989,0,0,17483.85822,77629.462978,279.55,0,0,0,0,0,0,0,0,0,5962.9,25141.68,0,2755.09,0,0,0,5712.362331,4705.36,0,15369.76,3614.019831,1862.203806,0,0,2062.488018,579.723481,33618.87890625,0.818790018558502,4.56
2023-09-25,7443,7112,180395.753469989,0,0,16212.315498,77515.658536,316.64,0,0,0,0,0,0,0,0,0,7765.86,25828.59,0,2504.3,0,0,0,2748.312878,4954.65,0,15514.42,3614.815235,1856.606751,0,0,2069.896082,578.04949,34006.87890625,0.816869974136353,4.55
2023-09-24,4983,4711,176495.077400989,0,0,15553.664354,72517.6924,319.59,0,0,0,0,0,0,0,0,0,7093.22,26033.23,0,2109.06,0,0,0,5783.20755,5147.08,0,15681.72,3616.987732,1841.18498,0,0,2051.089617,571.529768,33963.83984375,0.813390016555786,4.44
2023-09-23,7845,7547,177584.403977989,0,0,15406.790338,78794.269756,183.78,0,0,0,0,0,0,0,0,0,7248.88,23520.05,0,1910.8,0,0,0,6112.339337,3241.34,0,14613.79,3618.436636,1846.22646,0,0,2076.403936,573.707515,33963.83984375,0.813390016555786,4.44
2023-09-22,8281,7957,188155.528705989,0,0,16460.942001,83878.309448,222.36,0,0,0,0,0,0,0,0,0,8590.86,23870.7,0,2462.28,0,0,0,7398.283142,3257.31,0,14632.24,3618.948218,1830.630901,0,0,2085.767574,580.026422,33963.83984375,0.813390016555786,4.44
2023-09-21,7315,7057,183852.208744989,0,0,18400.868906,78473.733317,322.28,0,0,0,0,0,0,0,0,0,7507.9,24664.33,0,2318.96,0,0,0,7687.260743,3331.17,0,14963,3617.741179,1854.78606,0,0,2096.12079,588.01775,34070.421875,0.811100006103516,4.49
2023-09-20,6904,6599,181050.868420229,0,0,17241.389557,78361.529329,253.92,0,0,0,0,0,0,0,0,0,7260.1,24401.34,0,1730.68,0,0,0,7103.639585,3368.01,0,14928.95,3615.578738,1846.095291,0,0,2080.356584,588.894832,34440.87890625,0.806869983673096,4.35
2023-09-19,6908,6644,178929.359175989,0,0,16952.131724,76053.509661,307.16,0,0,0,0,0,0,0,0,0,7455.58,24740.1,0,2205.71,0,0,0,6164.295386,3390.15,0,15228.67,3617.107464,1847.749331,0,0,2051.016426,592.079184,34517.73046875,0.807510018348694,4.37
2023-09-18,7182,6900,181608.279416869,0,0,16998.80668,77175.952047,306,0,0,0,0,0,0,0,0,0,7045.42,25953.07,0,2227.7,0,0,0,6303.943147,3547.44,0,15477.42,3617.034555,1837.910478,0,0,2070.30531,593.678071,34624.30078125,0.806609988212585,4.32
2023-09-17,5209,4965,178729.678944869,0,0,17539.043593,73735.930921,456.69,0,0,0,0,0,0,0,0,0,7769.02,27393.95,0,1892.4,0,0,0,5091.255327,2572.72,0,15675.67,3617.115497,1844.741268,0,0,2060.91856,585.35765,34618.23828125,0.806330025196075,4.33
2023-09-16,7826,7496,177267.063226869,0,0,16679.013146,77095.15242,383.64,0,0,0,0,0,0,0,0,0,7166.56,24912.14,0,2102.5,0,0,0,5622.436408,1939.89,0,14153.7,3617.93012,1850.842689,0,0,2087.229347,589.464968,34618.23828125,0.806330025196075,4.33
2023-09-15,8636,8165,192718.941553869,0,0,20310.696489,88080.631861,347.67,0,0,0,0,0,0,0,0,0,7942.52,25520.24,0,1972.68,0,0,0,6425.869365,3093.05,0,12595.93,3617.842317,1839.448043,0,0,2085.744483,580.537867,34618.23828125,0.806330025196075,4.33
2023-09-14,8387,7264,182506.919544869,0,0,12121.439864,88235.351819,332.77,0,0,0,0,0,0,0,0,0,7940.86,23534.72,0,2019.42,0,0,0,6104.007742,3182.1,0,12768.12,3618.211781,1822.696354,0,0,2078.139968,579.798888,34907.109375,0.800670027732849,4.29
2023-09-13,7424,7060,178407.831085869,0,0,12468.555712,82765.373586,448.62,0,0,0,0,0,0,0,0,0,8629.24,21728.39,0,2121.55,0,0,0,7291.960275,3713.78,0,12622.75,3618.21208,1804.159069,0,0,2059.463975,582.15326,34575.53125,0.800530016422272,4.25
2023-09-12,6922,6692,178663.206388869,0,0,13304.005488,83159.01995,530.94,0,0,0,0,0,0,0,0,0,7542.08,22792.13,0,1755.83,0,0,0,6407.951622,4003.84,0,12601.01,3617.932701,1785.575772,0,0,2067.942301,586.036426,34645.98828125,0.799440026283264,4.27
2023-09-11,7382,7089,179539.145316869,0,0,13681.792936,83759.524559,553.47,0,0,0,0,0,0,0,0,0,8653.78,24166.34,0,1610.46,0,0,0,5363.873746,2522.74,0,12750.34,3618.091606,1838.984211,0,0,2094.59808,588.50905,34663.71875,0.800641000270844,4.29
2023-09-10,5128,4887,173734.604129869,0,0,14327.695116,77899.032331,362.86,0,0,0,0,0,0,0,0,0,7352.98,25998.82,0,1628.17,0,0,0,3962.536457,2453.13,0,13109.55,3618.743199,1830.145317,0,0,2066.160746,582.713835,34576.58984375,0.801599979400635,4.26
2023-09-09,8077,7702,176821.338990869,0,0,12548.435824,82981.204058,353.87,0,0,0,0,0,0,0,0,0,8233.84,23240.7,0,1662.47,0,0,0,4992.373889,3018.61,0,12274.36,3620.468519,1842.587838,0,0,2089.279605,579.767129,34576.58984375,0.801599979400635,4.26
2023-09-08,8876,8461,187746.962985869,0,0,11900.194584,93715.118691,366.7,0,0,0,0,0,0,0,0,0,8923.3,23850.86,0,1935.33,0,0,0,5062.141158,2793.04,0,12303.01,3622.559828,1847.480736,0,0,2071.652723,578.305137,34576.58984375,0.801599979400635,4.26
2023-09-07,7790,7252,183538.118205989,0,0,11625.89226,88288.648055,300.96,0,0,0,0,0,0,0,0,0,7948.42,25010.15,0,1543.6,0,0,0,5569.13365,3103.75,0,12674.86,3620.889703,1850.460219,0,0,2104.449082,584.308237,34500.73046875,0.800080001354218,4.27
2023-09-06,9262,9044,177669.839398989,0,0,12302.002649,81394.221253,306.27,0,0,0,0,0,0,0,0,0,7955.66,25422.08,0,1616.25,0,0,0,6605.467409,3137.73,0,12485.01,3620.128435,1851.546517,0,0,2105.823496,580.22264,34443.19140625,0.795509994029999,4.3
2023-09-05,8661,7015,180364.019788989,0,0,10439.295302,86226.264276,263.45,0,0,0,0,0,0,0,0,0,6488.74,25404.71,0,2245.1,0,0,0,7131.165974,3502.78,0,12439.3,3205.742541,1850.927496,0,0,1946.748593,574.628607,34641.96875,0.792200028896332,4.27
2023-09-04,5407,5142,180962.863202989,0,0,9339.343656,80766.395987,289.12,0,0,0,0,0,0,0,0,0,6815.26,25566.47,0,1784.19,0,0,0,6773.277033,3042.28,0,12563.73,3205.334531,1852.308944,0,0,1959.153353,578.145699,34837.7109375,0.794189989566803,4.18
2023-09-03,5620,5349,162776.451876699,0,0,9472.993932,73182.449209,236.19,0,0,0,0,0,0,0,0,0,5688.26,24376.37,0,1863.66,0,0,0,4099.746866,2877.09,0,12904.07,3205.811388,1799.159509,0,0,1926.182825,572.249112,34837.7109375,0.789089977741242,4.18
2023-09-02,9977,9640,168500.223539989,0,0,9285.22793,83403.359059,294.89,0,0,0,0,0,0,0,0,0,6988.8,21540.43,0,1564.15,0,0,0,3953.705727,3150.18,0,12167.7,3205.599501,1792.566296,0,0,1962.301651,572.607376,34837.7109375,0.789089977741242,4.18
2023-09-01,12883,12446,179735.686953989,0,0,10196.648871,93594.687102,339.9,0,0,0,0,0,0,0,0,0,8144.8,22158.67,0,2018.5,0,0,0,3636.586644,3102.51,0,11903.24,3205.838276,1715.566954,0,0,1969.89863,536.320477,34837.7109375,0.789089977741242,4.18
2023-08-31,7976,7631,170260.393307987,0,0,12299.96133,83185.955952,258.07,0,0,0,0,0,0,0,0,0,7091.86,22953.85,0,1850.59,0,0,0,2497.165165,5889.84,0,10559.41,3205.662784,1283.178958,0,0,1988.523108,496.656011,34721.91015625,0.786670982837677,4.09
2023-08-30,7054,6788,168050.920532987,0,0,11977.141413,77961.099915,231,0,0,0,0,0,0,0,0,0,8235.8,23244.18,0,1945.64,0,0,0,4198.450004,5940.5,0,10949.47,3205.570493,392.096295,0,0,1990.486191,492.576222,34890.23828125,0.791339993476868,4.12
2023-08-29,7796,7538,169069.184738987,0,0,12475.467376,74980.678706,291.99,0,0,0,0,0,0,0,0,0,6771.1,23721.71,0,1980.24,0,0,0,3433.87185,5198.37,0,11753.85,3206.202072,0,0,0,2019.634735,0,34852.671875,0.792949974536896,4.12
2023-08-28,7731,7407,144456.365717,0,0,10790.221372,81607.051603,558.8,0,0,0,0,0,0,0,0,0,6593.4,24174.81,0,2058.54,0,0,0,2972.962923,998.19,0,8576.17,2269.465878,0,0,0,2019.753941,0,34559.98046875,0.794300019741058,4.2
2023-08-27,5487,5263,135093.6706166,0,0,10627.24938,69593.097565,550.16,0,0,4434.6980776,0,0,0,0,0,0,6991.3,25253.79,0,1461.92,0,0,0,2054.72822,0,0,7898.38,2269.216157,0,0,0,1900.131217,0,34346.8984375,0.794099986553192,4.25
2023-08-26,8099,8031,135352.9710626,0,0,9929.572858,70697.072118,631.6,0,0,8686.0235336,0,0,0,0,0,0,6492.62,22784.19,0,1654.17,0,0,0,1363.392704,0,0,7884.05,2269.468173,0,0,0,1941.811676,0,34346.8984375,0.794099986553192,4.25
2023-08-25,8646,8368,152960.8382448,0,0,9906.113425,71054.27449,625.26,0,0,25419.4594808,0,0,0,0,0,0,8104.16,22774.18,0,1941.07,0,0,0,254.799495,0,0,8062.18,2232.554549,0,0,0,1553.786805,0,34346.8984375,0.794099986553192,4.25
2023-08-24,7500,7158,119231.022347,0,0,10961.379273,72823.233074,851.28,0,0,0,0,0,0,0,0,0,7618.92,23313.24,0,2138.11,0,0,0,0,0,0,551.86,0,0,0,0,0,0,34099.421875,0.786130011081696,4.23
2023-08-23,7375,7096,126017.947662,0,0,12008.719373,76018.498289,932.41,0,0,0,0,0,0,0,0,0,9593.5,23552.04,0,2195.94,0,0,0,0,0,0,619.84,0,0,0,0,0,0,34472.98046875,0.785449981689453,4.19
2023-08-22,7146,6882,125710.087928,0,0,11332.714569,77966.693359,987.63,0,0,0,0,0,0,0,0,0,7810.88,23856.37,0,1947.39,0,0,0,0,0,0,660.41,0,0,0,0,0,0,34288.828125,0.783649981021881,4.34
2023-08-21,7592,7293,125776.828428,0,0,7813.937418,76532.41101,1176.76,0,0,0,0,0,0,0,0,0,9574.72,24235.91,0,1763.56,0,0,0,0,0,0,375.53,0,0,0,0,0,0,34463.69140625,0.7848100066185,4.34
2023-08-20,5570,5313,108529.518307,0,0,6389.977315,65575.220992,1443.77,0,0,0,0,0,0,0,0,0,6943.58,24889.63,0,1560.57,0,0,0,0,0,0,131.77,0,0,0,0,0,0,34500.66015625,0.784300029277802,4.26
2023-08-19,8505,8147,94419.010957,0,0,6217.81872,51779.942237,1374.5,0,0,0,0,0,0,0,0,0,7543.74,22772.61,0,1695.13,0,0,0,0,0,0,279.27,0,0,0,0,0,0,34500.66015625,0.784300029277802,4.26
